10000,from,to,weight
8643,7393,624,3.36
8644,2746,57,5.45
8645,6678,3939,2.03
8646,8525,3673,4.65
8647,5809,880,1.6
8648,7727,150,11.79
8649,9170,747,13.87
8650,3942,9017,14.73
8651,8119,8048,13.21
8652,6506,5082,3.35
8653,5851,7519,6.55
8654,9013,4963,5.44
8655,2227,7842,0.85
8656,9381,5412,3.09
8657,5577,9884,17.07
8658,5004,1029,14.25
8659,1824,4630,6.7
8660,8826,8906,2.98
8661,1120,4634,2.12
8662,9798,8109,14.3
8663,6749,7707,11.61
8664,1110,9733,8.84
8665,4788,8729,1.24
8666,5969,3352,9.59
8667,4327,2338,0.61
8668,5742,2192,7.57
8669,6711,4823,2.48
8670,1527,6636,18.78
8671,1170,3865,8.22
8672,8492,2537,7.87
8673,8655,5857,5.95
8674,6693,5165,4.02
8675,3179,4860,16.69
8676,6995,4478,14.37
8677,9693,777,6.18
8678,2625,4785,3.68
8679,9829,3018,3.57
8680,4378,6232,2.18
8681,1367,3271,9.11
8682,7316,590,11.04
8683,4290,3726,1.43
8684,6418,9082,7.07
8685,4716,9983,25.61
8686,649,4766,5.66
8687,166,8031,4.09
8688,595,6665,2.22
8689,9404,7513,8.69
8690,6440,6987,2.94
8691,6098,9929,16.38
8692,3025,6886,9.58
8693,6565,9743,13.26
8694,1081,8355,13.19
8695,2782,3651,3.35
8696,5199,6233,3.16
8697,8813,7816,2.54
8698,862,9551,8.65
8699,35,7798,10.56
8700,2185,8626,3.74
8701,3931,3715,0.1
8702,7253,6258,3.65
8703,2123,4503,8.41
8704,5061,7726,4.91
8705,1037,9856,2.09
8706,640,876,5.38
8707,4220,312,14.64
8708,7361,3940,19.64
8709,8254,5827,18.76
8710,3795,7458,5.87
8711,6194,5053,8.2
8712,3075,1880,9.88
8713,7849,4112,0.75
8714,5090,1456,13.16
8715,2005,4990,6.57
8716,8203,2493,18.69
8717,6874,8128,13.17
8718,1621,5084,11.88
8719,6720,4339,1.87
8720,5634,8216,7.69
8721,1896,4261,8.05
8722,1484,9671,17.85
8723,3355,2294,0.17
8724,6773,5777,0.64
8725,8797,2238,14.05
8726,6701,2275,1.12
8727,4997,9047,4.25
8728,5200,1450,17.52
8729,2710,6654,4.2
8730,1092,245,5.14
8731,7041,9959,23.63
8732,7607,395,10.33
8733,6444,8955,0.99
8734,4451,2613,5.89
8735,8969,1184,15.29
8736,7212,1473,9.15
8737,898,3709,8.41
8738,5813,5649,7.11
8739,4788,4306,7.89
8740,5371,216,2.88
8741,9539,4552,1.25
8742,6071,6923,6.38
8743,2754,2928,7.72
8744,6659,7229,3.72
8745,3773,8383,16.05
8746,3699,2071,10.42
8747,3273,9881,1.42
8748,3692,5569,14.17
8749,174,3560,7.93
8750,4505,7594,7.63
8751,2926,2995,4.05
8752,4327,2912,8.91
8753,2421,4301,14.05
8754,2083,6851,4.22
8755,5681,8304,6.51
8756,529,9482,5.93
8757,7346,3927,18.01
8758,9258,5128,12.91
8759,6223,2206,5.78
8760,6898,7409,3.54
8761,8461,7139,0.79
8762,3269,8333,11.41
8763,9538,6080,13.5
8764,9518,3711,11.98
8765,4492,2107,8.55
8766,6967,7800,7.55
8767,7032,8422,4.52
8768,5565,932,12.76
8769,6790,5065,11.97
8770,2262,8645,17.62
8771,1701,972,30.32
8772,136,1839,12.0
8773,294,2296,4.97
8774,5957,6736,12.82
8775,747,3362,21.65
8776,5281,9757,22.08
8777,4359,4605,5.4
8778,1976,2076,4.45
8779,8460,7469,15.05
8780,1914,4995,4.75
8781,9908,1167,15.11
8782,7432,6145,12.15
8783,8524,5063,9.71
8784,1919,8506,22.04
8785,3808,8626,18.99
8786,1763,7385,0.21
8787,680,6208,2.75
8788,2341,6214,7.18
8789,2734,6551,3.05
8790,2917,8911,4.96
8791,5510,7932,7.45
8792,3529,8454,4.44
8793,7420,861,0.97
8794,1693,6655,3.09
8795,56,4724,2.17
8796,8607,3798,6.81
8797,1405,8435,0.1
8798,9498,5906,1.42
8799,2679,3377,12.48
8800,4125,4441,9.43
8801,9260,1288,0.23
8802,5059,5835,19.34
8803,5486,3664,8.49
8804,4338,8026,4.15
8805,9843,3452,2.84
8806,3452,8308,9.54
8807,7687,4346,24.01
8808,5398,7607,6.71
8809,6244,4778,11.35
8810,7657,2740,11.21
8811,7829,8132,15.72
8812,9700,4532,3.29
8813,625,8273,3.31
8814,5977,5090,7.35
8815,1143,4967,23.69
8816,8469,6559,2.37
8817,2807,7579,15.8
8818,7647,2637,6.97
8819,9262,2671,1.64
8820,6435,2314,8.79
8821,353,5337,9.64
8822,4968,4465,11.35
8823,1952,2478,7.29
8824,7752,5988,16.88
8825,855,7338,14.06
8826,9118,9829,0.81
8827,2702,202,10.49
8828,4070,3014,7.44
8829,4591,3190,15.37
8830,4976,5867,12.48
8831,8408,3979,6.36
8832,3931,2317,17.0
8833,4706,5684,11.57
8834,4751,2299,19.56
8835,2056,2465,21.18
8836,962,5425,31.89
8837,5864,502,10.34
8838,7108,8664,0.57
8839,9816,4307,11.74
8840,1574,9740,12.22
8841,7287,5588,9.21
8842,7040,4712,18.06
8843,2003,6392,12.41
8844,7627,748,0.29
8845,6865,8602,2.44
8846,0,5298,13.58
8847,3635,5651,1.38
8848,9014,9234,7.05
8849,6173,9911,9.89
8850,2304,6025,12.39
8851,8823,6334,3.57
8852,668,849,3.7
8853,2221,6951,1.61
8854,4570,593,9.09
8855,3068,903,3.51
8856,1452,8588,15.86
8857,920,626,6.71
8858,6911,2052,12.22
8859,6194,4796,0.22
8860,2288,5359,16.55
8861,4325,9322,12.23
8862,5324,3022,11.16
8863,214,6547,14.77
8864,2519,1633,6.6
8865,8011,2276,7.49
8866,2370,6991,0.25
8867,5012,7738,19.18
8868,7639,6150,12.14
8869,3062,8345,16.3
8870,7401,6766,5.61
8871,7541,6501,2.34
8872,8444,1534,0.57
8873,9149,3086,8.28
8874,3814,3316,4.58
8875,521,5310,2.18
8876,7146,4439,5.75
8877,7975,4962,6.64
8878,8648,6530,9.15
8879,8075,6994,1.16
8880,7675,6293,2.91
8881,1323,8192,8.86
8882,2489,3042,7.89
8883,5748,2666,13.21
8884,1045,6866,3.75
8885,6144,3333,17.91
8886,4697,3404,12.77
8887,674,7709,11.26
8888,3490,6603,3.0
8889,792,7860,6.3
8890,5805,875,12.83
8891,7840,7537,7.98
8892,842,3701,6.71
8893,7073,7942,5.98
8894,1675,8920,9.62
8895,1285,7810,3.14
8896,6941,4793,2.87
8897,2833,5420,5.04
8898,2612,1874,6.78
8899,5128,5346,16.41
8900,5589,8757,12.62
8901,1016,1398,11.59
8902,388,6206,1.83
8903,163,7953,0.35
8904,2478,8523,5.49
8905,7111,2709,3.05
8906,5556,6058,17.88
8907,9441,4933,7.22
8908,5438,7252,4.04
8909,1390,3386,14.83
8910,471,1170,7.32
8911,7286,8666,8.49
8912,1175,1037,24.74
8913,8506,2144,2.27
8914,2022,1715,11.62
8915,5347,806,21.07
8916,8295,912,4.87
8917,5795,8354,13.75
8918,9569,5538,6.26
8919,9983,2740,5.91
8920,4565,8363,1.08
8921,3372,716,14.8
8922,7811,1097,10.51
8923,4497,6221,11.85
8924,9077,3327,6.45
8925,4044,4082,9.26
8926,6544,1998,2.69
8927,6110,3053,27.37
8928,6776,9719,5.92
8929,6135,4372,5.49
8930,9511,7284,10.02
8931,3270,8570,6.63
8932,4606,5693,16.96
8933,3600,1537,13.97
8934,5615,8579,8.29
8935,4809,7156,11.55
8936,1885,9274,6.82
8937,5039,3848,5.5
8938,8233,785,1.36
8939,8649,5171,16.75
8940,2348,1956,7.66
8941,6597,3508,1.01
8942,6350,9240,15.94
8943,7727,6309,13.96
8944,2236,2652,6.55
8945,9336,603,2.05
8946,3370,1052,6.78
8947,1865,7390,10.16
8948,849,1262,5.56
8949,8896,1766,0.6
8950,3716,4980,4.96
8951,6258,2397,11.66
8952,5403,247,10.44
8953,7092,835,3.1
8954,557,9667,6.51
8955,34,2373,1.48
8956,7303,2193,9.73
8957,4607,3701,15.0
8958,4875,3705,4.08
8959,6491,6909,15.82
8960,3332,1530,7.32
8961,9134,9487,3.09
8962,231,8567,15.48
8963,8822,8101,8.24
8964,6411,7080,4.5
8965,2638,8911,7.46
8966,5855,619,8.3
8967,3239,132,2.39
8968,5835,20,4.01
8969,5275,2948,1.8
8970,8543,6708,0.69
8971,978,5200,13.8
8972,5989,8160,1.74
8973,6869,5612,4.28
8974,8569,3026,3.5
8975,3799,1071,11.76
8976,451,8795,8.82
8977,4262,7924,16.26
8978,5485,8186,6.53
8979,88,3820,18.64
8980,5401,4150,10.07
8981,9733,1015,1.22
8982,9358,9319,0.44
8983,7125,7735,11.1
8984,6550,655,10.27
8985,1581,8611,7.84
8986,6129,2375,7.5
8987,3259,7622,9.89
8988,5367,2589,8.21
8989,3755,8792,21.28
8990,2012,4427,5.5
8991,6196,8029,7.74
8992,9064,7959,16.47
8993,3132,4957,11.93
8994,8246,8038,5.14
8995,9120,2965,1.26
8996,1202,2712,20.48
8997,1577,1157,10.34
8998,1452,5687,7.26
8999,362,8507,2.77
9000,9124,1451,2.64
9001,9352,5786,8.83
9002,8645,6492,1.05
9003,6571,1812,14.71
9004,1239,7991,3.62
9005,2909,4401,2.49
9006,1878,2875,6.89
9007,8969,6619,10.27
9008,9664,9259,9.27
9009,7995,3696,8.11
9010,2137,5846,4.63
9011,3437,9243,7.52
9012,7065,4452,8.15
9013,4212,8415,16.42
9014,9009,321,19.48
9015,9907,8995,3.02
9016,6768,380,4.6
9017,1373,5685,12.47
9018,6789,6065,6.02
9019,5472,2407,10.87
9020,1912,5501,11.2
9021,3700,9128,5.15
9022,5369,6384,10.27
9023,8620,8313,15.03
9024,5313,8366,6.3
9025,2044,3582,4.94
9026,2542,1541,10.72
9027,9636,1096,1.01
9028,4029,6253,5.87
9029,7624,7448,21.34
9030,8232,5302,5.61
9031,6349,7150,3.79
9032,2338,1118,5.21
9033,2087,5407,0.85
9034,6909,4225,12.95
9035,6694,9234,6.08
9036,6962,6719,11.86
9037,8193,9804,5.17
9038,6052,4841,3.63
9039,9685,1014,6.59
9040,2514,9525,10.72
9041,4755,601,25.4
9042,5994,4385,10.2
9043,6545,5051,1.09
9044,429,2929,23.16
9045,8549,4534,8.68
9046,7968,3081,4.21
9047,6030,5842,1.86
9048,7027,2086,0.81
9049,4087,144,8.91
9050,8430,3990,17.33
9051,6818,737,2.16
9052,2264,8843,6.33
9053,1652,1941,15.3
9054,1577,8670,26.2
9055,794,3612,16.49
9056,5377,1015,12.19
9057,1152,2351,12.91
9058,801,1346,2.19
9059,1499,4722,7.63
9060,6010,7238,11.88
9061,312,8986,9.29
9062,6380,5466,6.05
9063,4052,9304,1.63
9064,510,8872,20.87
9065,7775,2423,1.14
9066,8972,3280,11.01
9067,8039,9690,9.24
9068,5853,5748,11.14
9069,7892,1354,0.16
9070,700,403,12.42
9071,1538,6813,5.13
9072,1496,5191,8.54
9073,1759,4570,11.05
9074,4841,1704,9.67
9075,689,8600,8.03
9076,8556,5518,2.51
9077,6036,8507,6.42
9078,9152,1020,3.23
9079,3162,2341,7.57
9080,1843,4891,1.28
9081,6639,5300,13.2
9082,1323,6937,2.21
9083,9118,3371,1.83
9084,3843,4017,6.78
9085,4331,9945,1.25
9086,7809,3495,6.98
9087,6011,9659,3.08
9088,9359,2951,8.48
9089,5498,825,9.91
9090,1113,424,25.44
9091,1458,2743,14.57
9092,8746,1981,1.69
9093,6036,7358,12.82
9094,6205,255,3.68
9095,1998,7903,6.85
9096,5884,3882,8.81
9097,6666,696,9.22
9098,9195,74,9.05
9099,6558,6679,22.68
9100,3496,5573,20.33
9101,3023,2446,11.29
9102,5181,4133,6.55
9103,5931,8960,12.86
9104,1860,4513,5.9
9105,8840,5715,10.69
9106,4003,487,4.81
9107,3666,6471,14.41
9108,5557,2714,10.12
9109,2941,9467,8.69
9110,3553,9648,20.19
9111,8283,328,16.99
9112,9732,5243,2.69
9113,4938,2810,8.11
9114,1096,6536,13.79
9115,9457,7349,1.62
9116,2820,6776,3.63
9117,6316,9397,0.05
9118,3935,5672,10.1
9119,8089,3830,3.45
9120,8917,5446,5.28
9121,6630,6216,2.27
9122,2678,9205,6.62
9123,5240,4879,1.22
9124,4425,1844,13.23
9125,1910,5125,12.64
9126,7059,7356,2.14
9127,5310,8936,3.71
9128,6819,5064,4.21
9129,1327,97,2.94
9130,8507,7240,2.08
9131,4728,371,2.77
9132,6293,6594,18.85
9133,4794,6410,2.38
9134,5461,9308,13.69
9135,750,8713,4.77
9136,5,8070,3.5
9137,3082,4114,9.01
9138,3077,3139,3.38
9139,384,8115,11.33
9140,5034,454,7.67
9141,6626,2011,5.61
9142,5575,1482,9.75
9143,7373,7359,0.84
9144,5925,426,3.98
9145,6764,7890,4.87
9146,6741,4059,12.29
9147,9143,7350,6.74
9148,1262,2132,5.76
9149,188,2874,11.95
9150,7518,4411,4.44
9151,795,2181,8.93
9152,1932,2062,11.11
9153,9887,2721,2.08
9154,8766,3654,9.01
9155,9451,6417,17.2
9156,5131,5358,13.48
9157,1684,4224,3.22
9158,7995,4531,0.31
9159,6270,224,1.72
9160,9899,3584,6.35
9161,9025,2047,13.99
9162,5020,783,1.86
9163,3037,4414,10.92
9164,1547,9059,8.43
9165,5661,8434,6.1
9166,9953,1163,5.75
9167,9433,8003,9.99
9168,5418,4683,17.81
9169,7903,4771,3.4
9170,6261,2246,14.94
9171,9964,1333,2.2
9172,3189,7586,6.31
9173,8916,1562,4.04
9174,3733,8048,6.09
9175,1655,1775,6.08
9176,7030,7266,0.25
9177,6616,2891,2.37
9178,1158,887,1.78
9179,4662,7377,19.47
9180,9739,7965,3.89
9181,8063,9659,8.2
9182,9845,1808,5.19
9183,9687,9950,10.77
9184,9156,4171,10.47
9185,8279,4775,14.24
9186,3950,7073,1.05
9187,3730,5916,16.15
9188,2936,2362,11.55
9189,8448,609,9.92
9190,5867,8382,7.56
9191,4913,8331,9.9
9192,3775,9088,0.06
9193,7300,6240,9.52
9194,9203,5939,11.17
9195,5958,3859,0.74
9196,7381,8682,4.11
9197,6982,8329,3.92
9198,7777,1253,0.4
9199,6583,6726,2.59
9200,5525,9398,10.26
9201,5555,3264,0.8
9202,3351,7939,13.7
9203,4602,1080,24.11
9204,9546,3916,5.59
9205,8955,5909,8.54
9206,3353,9227,1.95
9207,3664,6879,4.98
9208,5920,5075,3.57
9209,8993,5014,12.61
9210,5670,6291,15.77
9211,1188,5896,5.21
9212,9030,4410,5.43
9213,1631,7995,9.09
9214,3249,4730,4.66
9215,9279,8439,1.71
9216,7412,2718,5.21
9217,9348,152,23.47
9218,2443,8162,10.78
9219,8802,167,18.49
9220,9593,4439,2.8
9221,2643,6617,6.62
9222,4297,2789,10.77
9223,2484,6693,22.09
9224,6158,5421,3.65
9225,4530,1072,9.82
9226,5214,9845,2.75
9227,7062,1213,5.19
9228,3083,1391,13.74
9229,8950,2338,33.74
9230,5085,1046,12.54
9231,942,4023,0.66
9232,6541,2862,5.75
9233,7154,7702,3.46
9234,3079,8691,9.37
9235,2843,5958,0.71
9236,9509,5029,13.49
9237,483,4564,14.71
9238,252,5152,1.99
9239,7212,6729,12.09
9240,194,9086,0.43
9241,7820,1571,4.93
9242,3909,4958,0.51
9243,7195,9668,4.43
9244,7881,3378,0.63
9245,5879,4505,4.03
9246,6938,1223,0.26
9247,8682,3273,2.2
9248,9943,7912,14.42
9249,4627,477,15.75
9250,4164,4395,14.51
9251,2100,1420,0.43
9252,3573,5073,0.11
9253,4430,1293,13.46
9254,5476,7829,17.2
9255,3874,8942,9.9
9256,7326,1497,7.29
9257,7086,4114,2.89
9258,9426,1200,0.37
9259,2778,4591,3.8
9260,1536,1913,14.6
9261,6278,9649,6.27
9262,7871,1415,11.17
9263,4087,7177,14.95
9264,2553,5261,13.78
9265,1380,7745,26.52
9266,682,4422,10.03
9267,1456,2500,8.6
9268,3997,1163,12.34
9269,8032,5455,0.38
9270,7859,8257,2.04
9271,6726,4990,8.78
9272,1145,2340,19.16
9273,4782,2659,12.96
9274,5528,437,6.22
9275,8968,6482,15.8
9276,5139,7461,9.69
9277,4464,880,6.6
9278,9617,2626,0.24
9279,6798,4189,17.23
9280,8511,611,8.24
9281,7147,6157,7.87
9282,6613,3331,18.91
9283,9241,5516,6.74
9284,1694,3792,12.92
9285,9319,9704,1.99
9286,6519,5748,2.77
9287,3097,240,3.6
9288,3957,341,10.08
9289,8048,1390,7.58
9290,4501,7057,2.18
9291,8173,7454,5.06
9292,2878,2158,8.19
9293,6560,5844,3.14
9294,9338,6726,11.87
9295,9196,6863,2.13
9296,3977,3632,5.51
9297,2365,2275,7.67
9298,7918,7497,9.45
9299,8299,2007,1.88
9300,8093,8238,4.16
9301,770,4170,7.81
9302,6735,4921,7.52
9303,6885,9941,0.46
9304,622,8494,4.79
9305,7344,6830,18.26
9306,6949,9640,0.22
9307,2693,8410,0.07
9308,3512,4394,1.25
9309,4851,3533,3.46
9310,7296,8007,0.66
9311,341,3070,0.72
9312,2872,9622,12.0
9313,4736,1570,16.34
9314,1340,636,17.89
9315,7095,684,3.19
9316,1237,8792,1.4
9317,6572,3007,6.99
9318,1878,6174,8.13
9319,3896,7188,1.04
9320,6599,7477,7.59
9321,5112,6888,16.61
9322,1363,992,10.87
9323,6078,2822,7.86
9324,6769,8541,17.86
9325,5808,4921,2.76
9326,1864,9289,8.75
9327,8133,5079,1.88
9328,644,1417,9.28
9329,1419,5238,16.1
9330,9265,8025,13.03
9331,4662,1304,0.89
9332,2454,687,0.55
9333,140,3582,8.26
9334,3732,5431,28.63
9335,8583,9584,13.35
9336,8067,7573,2.03
9337,5054,9996,13.18
9338,7825,3157,1.48
9339,1488,3422,9.5
9340,9656,3076,11.5
9341,3897,2636,3.64
9342,1795,5774,5.81
9343,1300,9215,19.11
9344,8819,6257,15.18
9345,2136,768,3.09
9346,5998,4608,0.78
9347,8586,8060,6.7
9348,2642,1477,7.41
9349,5132,8103,14.84
9350,6965,8342,4.31
9351,4585,6718,11.08
9352,4131,6574,0.23
9353,9968,4704,6.63
9354,8864,9731,2.98
9355,8637,6995,4.47
9356,4030,685,8.38
9357,4923,5666,7.13
9358,662,2014,5.54
9359,1080,9881,17.14
9360,8484,571,0.58
9361,1925,9595,5.37
9362,9648,5341,5.06
9363,9993,2966,16.22
9364,5795,629,8.91
9365,4074,5730,1.63
9366,3993,7212,11.51
9367,4927,2387,25.72
9368,7036,2793,23.24
9369,8190,3323,9.33
9370,6462,4377,12.12
9371,2396,7666,9.82
9372,9124,862,2.83
9373,5111,798,25.71
9374,5022,4577,11.44
9375,8219,2448,12.95
9376,2445,822,4.37
9377,229,3406,9.39
9378,1286,455,3.06
9379,8751,7266,2.64
9380,886,4536,6.73
9381,273,1845,3.97
9382,5382,2968,0.92
9383,3219,1567,5.58
9384,638,7796,4.54
9385,3802,3168,3.55
9386,4495,6366,10.59
9387,2180,5450,3.57
9388,9258,7924,9.44
9389,1759,4240,4.43
9390,9054,4518,15.61
9391,405,469,2.28
9392,7124,4813,14.43
9393,634,1637,1.73
9394,3895,4662,0.12
9395,2021,5578,6.74
9396,3157,4191,1.31
9397,3715,9770,1.39
9398,4023,3056,7.43
9399,2403,5055,13.82
9400,8979,9330,5.2
9401,5902,7303,10.22
9402,4704,3694,22.23
9403,2450,8509,8.07
9404,3590,638,5.99
9405,1823,6019,10.24
9406,332,6884,1.72
9407,6625,1514,18.48
9408,9224,9692,2.37
9409,4140,6281,6.72
9410,4694,5091,26.5
9411,7082,6960,12.99
9412,8361,1739,15.9
9413,3579,1648,5.78
9414,8771,6112,0.17
9415,5930,7303,6.76
9416,4231,8267,7.06
9417,8948,3262,0.43
9418,1016,6655,14.24
9419,7439,7104,3.83
9420,0,4758,11.05
9421,853,4286,17.76
9422,8503,393,6.94
9423,5448,2124,7.39
9424,153,5760,3.44
9425,4171,8625,8.48
9426,1673,3043,0.12
9427,1749,1539,8.78
9428,1447,7902,5.11
9429,3726,5322,0.24
9430,2826,5875,17.62
9431,9327,8594,12.45
9432,9462,9478,3.23
9433,771,873,8.23
9434,725,8705,1.42
9435,2621,3942,6.51
9436,3,3320,20.28
9437,4648,9477,32.38
9438,2802,799,2.54
9439,6641,7142,5.39
9440,780,7206,7.35
9441,8889,1647,8.1
9442,9207,5637,4.6
9443,7425,8424,6.64
9444,9490,9290,23.01
9445,7837,7725,8.03
9446,2375,513,12.15
9447,7598,7338,9.78
9448,2727,5845,11.63
9449,5512,4471,5.22
9450,6038,9504,9.61
9451,5230,2695,4.26
9452,3053,7675,13.88
9453,8634,3557,7.36
9454,105,1521,4.72
9455,581,9923,0.12
9456,6357,7523,16.32
9457,5495,6200,1.16
9458,4486,2741,2.26
9459,3056,8771,5.83
9460,9540,5316,1.75
9461,8275,8948,7.34
9462,9028,3668,2.77
9463,8766,9730,4.2
9464,8215,1283,1.69
9465,3884,898,7.45
9466,9299,2803,0.87
9467,6050,4832,5.0
9468,3711,7431,7.77
9469,9915,2817,3.6
9470,8414,8952,7.37
9471,9717,4802,1.33
9472,198,7651,4.62
9473,1438,8244,11.2
9474,5284,985,6.36
9475,9967,3614,6.6
9476,3769,2839,21.5
9477,9233,8134,5.51
9478,5476,2697,2.19
9479,3262,9807,9.46
9480,9568,3037,1.2
9481,338,5258,16.39
9482,9143,7064,14.54
9483,7165,6614,14.23
9484,4086,9354,4.41
9485,1286,6525,8.5
9486,8279,1910,9.58
9487,1241,3996,13.97
9488,9496,4987,2.02
9489,4833,297,7.56
9490,1524,3068,3.31
9491,8146,2761,2.2
9492,6228,649,11.78
9493,2324,1550,5.26
9494,6789,6744,2.04
9495,5077,4297,14.52
9496,3988,3994,2.85
9497,3385,294,0.15
9498,8325,2539,0.11
9499,4237,5838,2.68
9500,1164,933,0.34
9501,7504,1297,14.71
9502,248,737,6.37
9503,2768,827,9.96
9504,4962,8456,21.91
9505,417,7739,3.89
9506,7331,8690,10.55
9507,3606,9854,11.93
9508,1700,9649,16.98
9509,5721,7000,14.62
9510,1266,8265,6.24
9511,869,3735,13.25
9512,7683,619,14.6
9513,8097,3585,12.46
9514,8925,9266,15.43
9515,8150,685,9.01
9516,2429,5253,15.87
9517,4311,6800,1.76
9518,3496,8013,5.77
9519,8636,7697,2.89
9520,9285,73,8.0
9521,5475,7235,11.91
9522,5946,9904,10.3
9523,5652,527,14.46
9524,2515,3122,9.08
9525,5027,1042,7.12
9526,5792,5338,13.79
9527,2305,580,5.65
9528,3462,3175,5.29
9529,3035,9354,1.08
9530,184,537,9.55
9531,9471,4560,12.42
9532,4008,1286,4.28
9533,5450,3321,3.95
9534,660,4813,2.55
9535,8815,3883,6.61
9536,1192,991,6.35
9537,4671,791,9.39
9538,6362,6075,4.49
9539,6405,223,8.59
9540,5247,5629,1.9
9541,3426,2427,0.63
9542,8469,4342,14.76
9543,9239,6072,1.94
9544,3313,9140,13.43
9545,6069,8772,1.79
9546,7572,262,23.97
9547,3499,7550,6.78
9548,4795,679,13.53
9549,8117,7233,15.79
9550,7398,3881,10.09
9551,5241,1167,4.09
9552,2598,502,8.41
9553,6776,6511,6.14
9554,1680,134,11.24
9555,7476,3316,5.01
9556,1604,9560,19.66
9557,8311,4264,11.84
9558,1213,4410,9.04
9559,6827,4060,6.09
9560,168,2209,0.66
9561,2359,2906,8.72
9562,9234,1667,17.05
9563,6503,5872,8.17
9564,978,962,9.21
9565,9792,2957,10.87
9566,5181,5908,9.93
9567,6190,2122,1.29
9568,643,963,5.78
9569,1805,6366,2.85
9570,579,9875,3.58
9571,7082,220,5.16
9572,6581,333,10.71
9573,8355,7060,7.3
9574,3093,2243,11.93
9575,8519,8517,1.69
9576,2853,9669,10.59
9577,4108,2991,6.16
9578,7689,6467,4.05
9579,2178,6806,7.53
9580,277,6650,2.06
9581,556,1026,7.19
9582,6722,4732,7.31
9583,6385,8361,10.28
9584,1738,2527,1.17
9585,8004,7958,1.82
9586,3661,6118,0.44
9587,8003,8421,11.66
9588,7627,4615,4.67
9589,3333,3965,14.21
9590,140,1031,12.65
9591,7212,9079,7.55
9592,8210,2918,5.56
9593,9424,5566,12.32
9594,2483,8404,6.25
9595,7802,5327,6.55
9596,2621,8206,5.05
9597,1690,4870,3.51
9598,3774,3408,0.37
9599,7033,8230,5.6
9600,9800,4195,15.38
9601,2459,5654,3.68
9602,4529,4312,5.41
9603,41,6210,5.88
9604,4987,1027,5.22
9605,8836,7825,7.24
9606,2465,5314,0.66
9607,9727,6816,2.89
9608,450,6779,6.04
9609,8298,396,5.4
9610,8728,1113,0.5
9611,3578,532,9.59
9612,4514,86,17.83
9613,3563,2923,8.45
9614,4848,4563,7.11
9615,1551,53,15.75
9616,8722,8682,15.04
9617,850,5629,4.21
9618,5854,3214,11.65
9619,6601,8631,19.05
9620,4601,7924,8.96
9621,4593,7433,4.77
9622,6347,7245,16.94
9623,8388,2161,12.02
9624,1066,2830,4.19
9625,5525,4814,2.35
9626,4140,5108,1.24
9627,1114,7450,15.37
9628,8554,4146,11.89
9629,789,5019,0.53
9630,3422,6176,13.55
9631,5323,5227,8.03
9632,6108,5930,9.37
9633,3771,7394,6.34
9634,4612,633,4.05
9635,2405,4270,7.9
9636,4900,2200,6.15
9637,2791,7573,9.77
9638,8351,110,9.55
9639,3986,5559,2.98
9640,3432,2981,11.95
9641,3047,3986,10.47
9642,2139,386,3.87
9643,5113,7828,6.27
9644,3313,3904,18.27
9645,5969,1034,6.59
9646,8007,6971,1.98
9647,9825,1923,16.87
9648,1916,7835,10.78
9649,7708,8549,2.79
9650,788,3116,6.28
9651,7347,9017,15.28
9652,1379,6743,3.48
9653,3622,1229,2.21
9654,7414,8061,2.83
9655,8622,2427,8.96
9656,6064,8954,2.51
9657,4198,6272,3.16
9658,635,6525,12.52
9659,1079,6126,6.66
9660,5725,4739,5.92
9661,8586,5890,0.63
9662,9871,8751,11.29
9663,9107,3837,2.64
9664,9100,5805,5.83
9665,2198,6668,9.69
9666,861,600,26.23
9667,5224,8690,13.01
9668,2937,6527,8.86
9669,4811,3195,11.81
9670,3018,5314,11.57
9671,1497,9961,6.43
9672,8198,6977,2.39
9673,152,8590,6.39
9674,8102,8473,1.44
9675,3440,5737,10.4
9676,7240,1145,0.82
9677,1964,9288,5.38
9678,2437,1008,11.94
9679,644,8057,1.9
9680,9167,265,6.36
9681,3187,6357,5.73
9682,9986,505,0.92
9683,1207,1098,6.39
9684,9160,7153,10.5
9685,6652,6526,9.61
9686,7084,5716,1.74
9687,7358,4657,0.55
9688,8359,8430,12.8
9689,2861,4449,8.37
9690,4347,9016,14.53
9691,4560,7299,15.01
9692,278,9213,9.25
9693,2852,8844,1.59
9694,8839,1698,5.03
9695,9974,7146,4.77
9696,7523,5652,4.9
9697,2459,6448,4.46
9698,6326,4217,14.44
9699,3277,211,13.83
9700,302,167,2.56
9701,4635,1946,8.97
9702,6381,4190,8.9
9703,879,5860,0.43
9704,3559,5620,8.65
9705,5380,507,0.47
9706,924,8646,7.44
9707,2995,1225,2.58
9708,3994,1455,13.33
9709,4096,1624,1.13
9710,3424,3536,10.36
9711,7508,4806,10.92
9712,5625,3027,4.31
9713,4395,7737,6.73
9714,613,5847,15.45
9715,7087,3033,16.84
9716,2242,426,29.97
9717,4214,4935,15.91
9718,8895,6033,14.08
9719,7416,4548,7.54
9720,939,3370,0.98
9721,6588,7944,6.27
9722,9571,5056,4.44
9723,4570,4693,11.24
9724,1846,6626,7.27
9725,9710,5836,7.06
9726,1211,8042,3.75
9727,2024,334,5.04
9728,6827,6292,8.99
9729,1535,310,6.06
9730,5097,7164,7.99
9731,6243,8797,5.75
9732,6182,6699,8.01
9733,1294,4452,10.41
9734,6525,3571,6.27
9735,4627,1366,2.32
